"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","discard_ratio"
2017,"Syrian Arab Republic","Vitamin B12",30579774.0631995,3049192.31906292,NA,6090.05409755985,0.0997127157565363
2014,"Morocco","Protein",134606732387.361,13403634409.2604,74371432704.9402,1171842923.04754,0.0995762557454291
2017,"India","Iron",52006452122.1622,5173386846.6876,26029255.3163975,26029255.3163975,0.099475865697114
2017,"Indonesia","Protein",457771755819.788,45458802887.7061,229114992.902797,229114992.902797,0.0993045165189308
2017,"India","Zinc",45672311781.0567,4514233967.98939,22859014.9054338,22859014.9054338,0.0988396205917857
2018,"Uruguay","Zinc",214764435.660963,21224438.2974215,97357.5304741027,97357.5304741027,0.0988265968343442
2015,"Indonesia","Protein",411983959122.343,40621117899.9107,1895493994.84314,22689194383.3882,0.0985987852207806
2018,"Slovenia","DHA+EPA",1155062.02845129,113619.879629655,NA,1070.20340037493,0.0983669074309337
2016,"Syrian Arab Republic","Vitamin B12",31122099.9929966,3049192.31906292,NA,6211.41591248953,0.0979751469132571
2015,"Korea (South)","Calcium",1015512904573.54,99435450240.4334,174419249969.83,191879048.264944,0.0979164812112273
2014,"Hong Kong","Protein",76618071865.5731,7457904840.08477,165820623.986316,466063213.258537,0.0973387173351179
2014,"Taiwan","Calcium",148033897826.259,14404509297.2552,934455703.076746,79023643.5288754,0.0973054787367767
2017,"Indonesia","Iron",51980292555.1486,5042386497.00113,26016162.4400143,26016162.4400143,0.0970057352342025
2014,"Gambia","Iron",21478603.7247252,2083532.40291381,NA,NA,0.0970050208857544
2014,"Libya","Vitamin A, RAE",7410887030.69704,718866739.650896,3674861.43998176,3674861.43998176,0.0970014435078067
2016,"India","Zinc",42280794355.2841,4097218321.07777,21161558.7363784,21161558.7363784,0.0969049513745883
2017,"India","Protein",420132244028.159,40683832804.6937,210276398.412492,210276398.412492,0.0968357782174102
2014,"Cook Islands","Protein",51457.5396825397,4976.67197262152,NA,NA,0.0967141453579867
2015,"Cook Islands","Protein",51457.5396825398,4976.67197262152,NA,NA,0.0967141453579867
2016,"Japan","Calcium",653712915204.219,63177751191.1958,327183641.243353,327183641.243353,0.0966444898391814
2016,"India","Iron",47874446599.891,4619252932.26115,23961184.4844299,23961184.4844299,0.0964868162522357
2015,"Indonesia","Iron",47023271113.3514,4529844879.05766,299408076.343215,2409163928.50407,0.0963319814169943
2016,"India","Protein",398138213180.93,38236450067.6767,199268374.96543,199268374.96543,0.0960381314875208
2017,"Ukraine","Calcium",125275320783.991,12019525668.5964,62700360.7527483,62700360.7527483,0.0959448803912571
2016,"Côte d'Ivoire","Zinc",28388967.438081,2714391.85243458,NA,NA,0.0956143212448612
2015,"Mauritania","Vitamin B12",423715755.671807,40415585.4867574,841958.807475651,145556.389264348,0.095383721152115
2018,"Turkey","Vitamin B12",3064795877.43033,291483809.44146,1533931.87058575,1533931.87058575,0.0951070874207301
2018,"India","DHA+EPA",15907545426.4272,1506956171.8883,7961734.44766124,7961734.44766124,0.0947321620961581
2014,"Cameroon","Vitamin A, RAE",3341912423.45071,316377529.043155,NA,39747.72470624,0.0946696049911679
2015,"Cameroon","Vitamin A, RAE",3342997250.26131,316359918.552586,NA,39631.557442499,0.0946336161442721
2015,"Korea (South)","Protein",135165313485.039,12779566109.3601,5681997815.13725,57159242.8209561,0.0945476748424416
2014,"Mauritania","Zinc",124757986.77767,11784164.4191621,133431.649772031,54711.9609352037,0.0944561925334891
2017,"Indonesia","Calcium",5379531212910.44,507603523993.983,2692458064.51974,2692458064.51974,0.0943583193226532
2015,"Taiwan","Iron",3512494050.56782,331380999.648521,4677088.11865591,1774595.99077039,0.09434350489361
2018,"Indonesia","Protein",464552460656.273,43483397786.725,232508739.067204,232508739.067204,0.0936027714185305
2017,"India","Calcium",5833888274505.1,545929130885.286,2919864001.2538,2919864001.2538,0.0935789485840983
2018,"Morocco","Zinc",14648653143.5675,1370363098.32712,7324547.66122055,7324547.66122055,0.0935487436897138
2016,"Indonesia","Protein",433083443007.416,40443632267.8008,216758479.983692,216758479.983692,0.0933853115855741
2015,"Indonesia","Calcium",4905160476184.33,457430840071.843,26364588066.4594,208553022323.766,0.0932550203592265
2015,"Uruguay","Iron",462317778.741397,43103507.8805899,218062.636758109,218062.636758109,0.093233507043432
2016,"Uruguay","Calcium",18041321834.9745,1680647071.23161,7999274.27852673,7999274.27852673,0.0931554287764851
2015,"Slovenia","Zinc",934593.876823832,86859.399328832,NA,805.793703450981,0.0929381215550214
2017,"Indonesia","DHA+EPA",13664032953.0162,1268242335.40821,6838855.33183994,6838855.33183994,0.0928161063259335
2016,"India","Calcium",5293836467791.32,486763634130.099,2649567801.69736,2649567801.69736,0.091949125571154
2014,"Uruguay","Iron",529131663.288718,48640137.4360389,245678.972384453,245678.972384453,0.0919244505870718
2018,"Indonesia","Iron",52886200672.8671,4849624232.05386,26469569.9063399,26469569.9063399,0.0916992366695368
2016,"Korea (South)","Protein",122285552912.471,11206568604.3946,61203980.4366721,61203980.4366721,0.0916426212049427
2016,"Indonesia","Iron",49319018800.6195,4510253045.9799,24684193.5939037,24684193.5939037,0.0914505834800436
2018,"Indonesia","Calcium",5454558408307.18,498749661556.707,2730009213.36696,2730009213.36696,0.0914372208018015
2016,"Uruguay","Iron",394569138.036603,36029565.2205471,178475.358168652,178475.358168652,0.0913136932093374
2016,"South Cyprus","Vitamin A, RAE",169391416.357738,15462143.8713244,NA,169560.977335073,0.091280563111119
2018,"India","Vitamin B12",80950030100.9303,7382820249.83586,40515530.5810462,40515530.5810462,0.0912021927679433
2018,"Syrian Arab Republic","Vitamin B12",31027006.8375216,2824388.98453748,NA,NA,0.0910300177947519
2015,"Germany","Vitamin A, RAE",5908130444.96415,537794533.847002,2957022.2447268,2957022.2447268,0.0910261780535662
2018,"India","Zinc",43240532400.2762,3935611437.29894,21641908.1082463,21641908.1082463,0.0910167201658648
2017,"Slovenia","Protein",10042828.9844995,912161.051206051,NA,8572.73294093516,0.090827101866806
2014,"Gambia","DHA+EPA",11317243.2670592,1026670.58864352,NA,NA,0.0907173738707038
2014,"Indonesia","Calcium",4645315230888.16,419538004292.309,24197558196.1284,195312376953.499,0.0903142162457929
2016,"Indonesia","Calcium",5092126629363.77,459595677924.927,2548611926.60849,2548611926.60849,0.090256136851481
2014,"China","Calcium",8916829225253.19,804429013740.331,1869545586604.27,2322232659615.5,0.0902146932972678
2017,"Morocco","Zinc",15106833795.7193,1362740012.76432,7554346.57185888,7554346.57185888,0.0902068581141387
2015,"Namibia","Zinc",822645291.323564,73897413.0651,411734.380041824,411734.380041824,0.089829011172246
2018,"India","Iron",46276952410.7795,4156279144.36673,23161637.843233,23161637.843233,0.0898131559631094
2015,"Yemen","DHA+EPA",65245811.6803797,5859537.19411077,32533.2973812322,32533.2973812322,0.0898071009188291
2017,"Indonesia","Vitamin A, RAE",842621607531.461,75605033329.4279,421732536.302033,421732536.302033,0.089725960803355
2015,"Brunei Darussalam","Protein",855673114.267118,76773336.3971587,NA,105465.172352503,0.0897227400476582
2016,"Libya","Vitamin A, RAE",8013938369.81672,718866739.650896,3976589.75655615,3976589.75655615,0.0897020549045396
2015,"Nigeria","Calcium",28658890597.8264,2570708650.26632,NA,NA,0.0897002150690823
2015,"Indonesia","Vitamin A, RAE",763649006800.682,68174508141.5746,5576722740.89046,40302028049.968,0.0892746635357946
2015,"Libya","Vitamin A, RAE",8055582507.86632,718866739.650896,3997968.67507655,3997968.67507655,0.0892383311757925
2014,"Italy","Calcium",107939732008.904,9626036589.1533,NA,358304480.693172,0.0891797340052615
2015,"Indonesia","Zinc",23548316513.3443,2096251068.47723,295605805.945535,2928296208.57794,0.0890191478142113
2015,"China","Calcium",10913340603805.1,970286645733.113,1989975963707.1,2471799231919.22,0.0889083078186721
2015,"Indonesia","DHA+EPA",12844481311.1199,1139452055.99275,8913228.39459763,91399370.2992166,0.0887114106356546
2017,"Hong Kong","Zinc",4527756113.37072,401576693.241481,2266144.20088625,2266144.20088625,0.0886922093828336
2018,"India","Protein",391098195551.685,34593181132.943,195744842.618461,195744842.618461,0.0884513953948207
2014,"Indonesia","Iron",44668303152.19,3943298504.19227,274726388.682217,2260335256.67412,0.0882795679691929
2017,"Uruguay","Iron",507792262.22483,44758875.1510181,223000.087943043,223000.087943043,0.088144066935783
2016,"Indonesia","DHA+EPA",12853930955.2401,1132620564.41381,6433398.87649656,6433398.87649656,0.0881147229091095
2018,"Indonesia","DHA+EPA",13801176371.7269,1215748695.14897,6907495.68154501,6907495.68154501,0.0880902223407243
2018,"Russian Federation","Zinc",2523466548.97461,222268328.023791,1210194.25978763,1210194.25978763,0.0880805525692852
2015,"Côte d'Ivoire","DHA+EPA",88538705.7041114,7790010.99352216,NA,NA,0.0879842429542136
2015,"Brunei Darussalam","Iron",106011399.342377,9288365.36616625,NA,17534.7956292075,0.0876166659791775
2017,"Hong Kong","Vitamin B12",10624918204.3624,928791030.497935,5317776.87906027,5317776.87906027,0.0874162993665768
2015,"Namibia","Protein",27335014380.4185,2386666944.7362,13681188.3785879,13681188.3785879,0.0873117135232199
2018,"Germany","DHA+EPA",342788161.551999,29881919.442918,150419.083558694,150419.083558694,0.0871731372157819
2017,"Libya","Vitamin A, RAE",8255035274.21133,718866739.650896,4095929.05752678,4095929.05752678,0.0870822129490628
2015,"Uruguay","Calcium",23188915710.4276,2010620551.09146,10883527.8660407,10883527.8660407,0.0867061045975219
2016,"Hong Kong","Zinc",4560075049.704,395133434.007469,2282319.8446967,2282319.8446967,0.0866506427417501
2015,"Hong Kong","Zinc",4487675203.00264,388690174.773458,8427267.40980555,22986045.3657863,0.0866128133589952
2015,"Sweden","DHA+EPA",612286376.985797,53012723.1916271,249770673.222345,8161701.68738677,0.0865815820574052
2018,"Nigeria","Iron",670817922.504813,58076507.3600277,NA,NA,0.0865756644413611
2014,"Mauritania","Vitamin A, RAE",4406295960.08986,380925523.602986,3206199.16514414,2116563.84777731,0.0864502809282966
2014,"Uruguay","Calcium",26303770020.2413,2268884013.05389,12126772.9575958,12126772.9575958,0.0862569894470616
2018,"Ukraine","Protein",3378188745.58871,291142790.665238,1690785.15795231,1690785.15795231,0.0861831036070488
2014,"Côte d'Ivoire","Vitamin A, RAE",1338297485.25786,115159525.144881,NA,NA,0.0860492726119805
2015,"Brunei Darussalam","DHA+EPA",38478310.0846751,3310825.94408014,NA,10090.158531077,0.0860439540300589
2018,"Indonesia","Vitamin A, RAE",855114972751.128,73493195284.6276,427985471.847411,427985471.847411,0.0859453963812384
2018,"Namibia","Zinc",869575375.187648,74395598.119186,435222.910504328,435222.910504328,0.0855539384416583
2015,"Sweden","Protein",11732791340.3205,1002492147.61923,2017992600.98903,68957444.2119474,0.0854436185338179
2017,"Uruguay","Calcium",24451288288.7847,2087837362.83558,10549125.9567253,10549125.9567253,0.0853876220417078
2016,"Hong Kong","Vitamin B12",10722185751.5362,913888668.173526,5366459.33510321,5366459.33510321,0.0852334299508465
2016,"Morocco","Zinc",15121096136.5466,1288600050.95589,7559864.0559533,7559864.0559533,0.0852186930973496
2018,"Uruguay","Iron",548611347.693739,46710480.5830193,250003.258957892,250003.258957892,0.0851431177633885
2016,"Indonesia","Vitamin A, RAE",800152460118.313,68111365987.7726,400476706.765922,400476706.765922,0.08512298515923
2015,"Hong Kong","Vitamin B12",10566275146.7568,898986305.849118,17852541.5907333,47445282.6023416,0.0850807208181634
2014,"Brunei Darussalam","Vitamin A, RAE",7883210975.9522,668217049.120952,NA,4947609.57427864,0.0847645776777196
2017,"Côte d'Ivoire","Iron",59553828.135164,5045393.53314855,NA,NA,0.0847198860448982
2014,"Namibia","DHA+EPA",440797880.301635,37286339.8409916,220619.559710528,220619.559710528,0.0845882920659164
2014,"Indonesia","Zinc",22414891089.3801,1895955234.14172,270858459.062847,2773443230.96245,0.0845846284321232
2014,"Côte d'Ivoire","Calcium",7060411756.17088,596896234.494187,NA,NA,0.0845412782013021
2015,"Nigeria","Vitamin B12",535367360.637901,45213714.1730375,NA,NA,0.0844536247394022
2018,"Uruguay","Calcium",25814952808.6181,2178872598.29888,11587995.7748276,11587995.7748276,0.0844035088676
2016,"Slovenia","Vitamin B12",3301334.19128531,276637.147740912,NA,3304.63883011542,0.0837955601317687
2018,"India","Calcium",5237614087566.44,436711159537.257,2621428472.25547,2621428472.25547,0.0833797893918846
2017,"Indonesia","Zinc",27953703262.6681,2329665333.81241,13990842.4738079,13990842.4738079,0.0833401325012866
2014,"Indonesia","Vitamin A, RAE",721806255602.72,60077539659.4132,5113233011.67876,37496215220.2766,0.0832322235961331
2018,"Namibia","Protein",29045864289.7292,2402756842.22559,14537469.6144791,14537469.6144791,0.0827228557655701
2017,"China","Protein",1296333671780.49,105920406330.721,648815651.541784,648815651.541784,0.081707671903054
2014,"Italy","Iron",3846239299.76131,313239733.335091,NA,5028157.14369387,0.0814405212266773
2015,"Sweden","Vitamin B12",2144837515.92491,172388514.265908,1071304728.64076,35069546.6105531,0.0803736940378766
2014,"Hong Kong","Vitamin B12",10758272879.0747,862411719.674397,19770073.1586584,53652913.3326251,0.0801626552298952
2016,"Angola","Vitamin B12",8777376499.69674,703453144.28703,4393081.33117955,4393081.33117955,0.0801438954238017
2016,"Sweden","Protein",8602277515.38618,688982922.602796,4305444.20189498,4305444.20189498,0.0800930824854779
2014,"Hong Kong","Zinc",4665038938.35496,372876605.423154,9377903.16434846,25966664.9250816,0.0799300092347444
2014,"Denmark","Vitamin B12",4589413912.19648,366445229.282125,464423430.963682,2246900.69531676,0.0798457572781326
2018,"Philippines","Calcium",118271425140.335,9429531808.4769,NA,23879726.1065067,0.0797278953668506
2015,"Cameroon","Zinc",110390915.695747,8799310.14933183,NA,3021.24621882364,0.0797104552840561
2014,"Cameroon","Zinc",110519572.128902,8799807.04660746,NA,3030.90195183215,0.0796221599224437
2014,"Indonesia","DHA+EPA",12224132407.3612,971511570.274292,8391071.15222014,88986730.0526209,0.0794748893335988
2018,"Indonesia","Zinc",28491696799.8961,2262961252.29138,14260108.5084565,14260108.5084565,0.07942528899506
2014,"Mauritania","Calcium",12120409362.086,962513410.569658,21209827.0920265,6477895.26064407,0.079412615681159
2015,"Togo","Iron",48295468.8859076,3832573.57892988,NA,18078.9717870218,0.0793567940707622
2016,"China","Protein",1334588087140.61,105836980448.489,667962005.575883,667962005.575883,0.079303105930795
2016,"Canada","Protein",28222300583.4043,2237845129.4757,14123214.9624226,14123214.9624226,0.0792935048956154
2015,"Mauritania","Protein",2392378770.01147,189653906.572758,2697935.60091966,846816.008424586,0.079274197275981
2015,"Uruguay","Vitamin B12",598688236.579896,47425514.672299,286935.772532906,286935.772532906,0.0792157115750678
2014,"Sweden","Protein",7813868634.16423,617573862.82919,1644501561.55535,57303941.8205001,0.0790356085753732
2016,"Indonesia","Zinc",26559731432.1899,2095779073.50291,13293158.8749699,13293158.8749699,0.0789081425335069
2014,"Indonesia","Protein",391209175479.65,30807262903.0951,1741176447.09865,21719128092.6368,0.0787488250124074
2016,"Togo","Iron",50764542.9791998,3997042.48622417,NA,18944.026043833,0.078736894920179
2016,"Côte d'Ivoire","Iron",63609046.1348091,5006606.57125025,NA,NA,0.078709033942115
2015,"Germany","Iron",370450863.203601,29152733.5410576,185410.842444245,185410.842444245,0.0786952776650304
2014,"Mauritania","Vitamin B12",312441339.550275,24553920.5719433,552989.470715746,133864.874315266,0.0785872977221453
2014,"Denmark","Protein",35567442040.1638,2794432681.70243,5644371675.19259,18265162.6942204,0.0785671535936399
2015,"Sweden","Zinc",547414782.681517,42823750.7592002,92575177.5227377,3230782.16861898,0.0782290725680216
2016,"Namibia","Zinc",886047017.404221,69305086.41945,443466.975677788,443466.975677788,0.0782182943547256
2014,"Côte d'Ivoire","Zinc",34552217.855196,2693378.03482447,NA,NA,0.077950945033748
2017,"Angola","Vitamin B12",8549211041.80552,665646002.935282,4278884.40530807,4278884.40530807,0.0778605183192089
2016,"Yemen","DHA+EPA",64306945.2125938,5005153.77502382,32088.6902484145,32088.6902484145,0.0778322428234955
2015,"Nigeria","DHA+EPA",213020435.855079,16545104.8414212,NA,NA,0.0776690967465538
