"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","fmfo_dhc_ratio","dhc_fmfo_ratio"
2014,"Brazil","Protein",16991695056.9636,11083550306.8335,13669066.9068261,8778755.4115981,1243.07644207069,0.00080445575682717
2015,"Brazil","Protein",14820265930.8081,9617862237.11439,12047811.7368224,7663558.2865424,1230.12097587084,0.000812928175045606
2014,"USA","DHA+EPA",2922535905.31253,679396657.562707,2428315.81343446,199520589.043929,1203.52381232451,0.000830893406312071
2015,"Mauritania","Vitamin A, RAE",4270133517.79169,606341614.315467,3701278.00739372,1890778.98991866,1153.69164630747,0.000866782734537969
2014,"Mauritania","Iron",285106686.414973,29628067.5298585,264415.560579717,130498.15859802,1078.25230024244,0.00092742672542888
2014,"Iceland","Vitamin A, RAE",25528996988.1552,1606805522.11748,24411039.4408061,11485470.4019131,1045.7972119565,0.000956208324680058
2015,"Greenland","Protein",11288859189.1428,1971566713.17698,10827798.257285,21596025.4641301,1042.58122666329,0.000959157880868841
2015,"Iceland","Calcium",44109482851.7851,1168248815.40627,42869512.2814368,21730747.845556,1028.92429851331,0.000971888798276895
2014,"Mauritania","Protein",2033012105.21862,119291371.321642,2000340.06103713,886257.553847861,1016.33324494064,0.000983929242675129
2014,"Iceland","Vitamin B12",3698556121.0928,146806579.235615,3700719.36160343,1764197.9957279,999.415454051157,0.00100058488784266
2015,"Iceland","Protein",36829032383.9966,730687644.142427,37201124.9686091,18332809.0193313,989.997813643363,0.00101010324085447
2014,"Greenland","Protein",9203200256.24814,1477226603.17586,9358304.92848873,18962399.4624087,983.425986498001,0.00101685334100334
2015,"Mauritania","Iron",338983395.582343,46705084.8862578,358748.997072838,136236.638262197,944.904092689402,0.00105830846509912
2014,"Brazil","Iron",1514360294.68067,918409376.876766,1616650.71911722,803561.85707521,936.726948358763,0.00106754695351948
2014,"Mauritania","Zinc",124829190.217644,11786040.7891083,133467.280514194,54747.5916773672,935.279341399094,0.00106919928168636
2015,"Brazil","Iron",1320270893.418,796966158.653139,1430647.805344,701698.787654896,922.848298851964,0.00108360171573596
2015,"Mauritania","Protein",2392475081.59407,189658232.735758,2697983.78653376,846864.19403869,886.76406935262,0.00112769566851085
2014,"Taiwan","DHA+EPA",901257595.459466,427994248.044044,1031587.25442595,452374.046541086,873.661041848552,0.00114460866640469
2014,"Brazil","Calcium",108442960858.841,68920428565.3307,125004861.962364,58033624.0034542,867.509944465131,0.00115272453806458
2014,"Brazil","DHA+EPA",886917525.010958,645671242.102007,1030280.82924131,475057.189289827,860.850265130212,0.00116164220481333
2015,"Brazil","DHA+EPA",785196379.301769,560244006.141602,918689.91584264,420921.78078043,854.691409757744,0.0011700129293255
2014,"Iceland","DHA+EPA",955139357.957007,48308783.2716535,1117840.27605208,445370.229337824,854.450656698748,0.00117034259633388
2015,"Brazil","Calcium",91671511448.0135,59806934238.0308,109291611.483315,49250636.5656778,838.779026165324,0.00119220911444548
2014,"Mauritania","DHA+EPA",94999254.6445089,6257658.59259341,113551.516286934,37428.0980995834,836.618107365951,0.00119528849686083
2015,"Mauritania","Zinc",157063122.681493,18807760.2926967,188396.744640826,57598.9290565884,833.682784598697,0.0011994970011062
2015,"Taiwan","Zinc",1568769166.11111,203966507.425714,1932051.7736729,787830.170155832,811.970562843056,0.00123157174134315
2015,"Taiwan","DHA+EPA",810472168.994927,349796406.41006,1009050.53498717,406936.357509051,803.202754364759,0.00124501565086251
2015,"Mauritania","DHA+EPA",125209542.319834,8767984.1850844,162396.091857804,35912.1465979384,771.013273087073,0.00129699453291651
2014,"Greenland","DHA+EPA",725889952.009752,94667255.3534318,946475.417788608,2117426.93424554,766.940100468491,0.00130388279265766
2014,"Taiwan","Zinc",1369307020.9194,231161597.053633,1788436.42748499,687784.415646508,765.644783273065,0.00130608870046118
2014,"United Kingdom","Iron",1166887373.9101,549717970.02219,1530572.52809881,579095.897118765,762.386200253798,0.00131167117094604
2014,"Brazil","Zinc",710628109.533498,371235276.639684,943414.388940185,386896.85136339,753.251294303243,0.00132757820340023
2015,"Taiwan","Iron",3508515191.33091,331324407.474427,4675096.69761642,1772604.56973089,750.469010217418,0.00133250005847715
2015,"Brazil","Zinc",619090551.018437,322146049.277322,836778.849708765,337850.814518566,739.849664261839,0.00135162594281599
2015,"Thailand","Vitamin A, RAE",11761358062713.6,5057720783.50181,16182663363.5948,15255503448.9813,726.787537901359,0.00137591792353451
2014,"Thailand","Vitamin A, RAE",13760942335360.8,5368394566.9194,19244715610.6343,17881368468.4435,715.050438456817,0.00139850274360805
2014,"Brazil","Vitamin B12",2364864680.27784,864390182.068527,3309498.83800043,1296565.0281735,714.568820246714,0.00139944533215812
2015,"Greenland","DHA+EPA",715892908.854405,86768751.7968911,1005783.22563592,2318668.25950091,711.77654449523,0.00140493530973147
2014,"France","Vitamin A, RAE",315812492308.843,691142329802.688,445846957.679244,445846957.679244,708.342822283086,0.00141174579390367
2015,"Brazil","Vitamin B12",2084744590.40528,750090036.453629,2949308.54287022,1144676.61699771,706.858763707525,0.00141470977137629
2014,"Taiwan","Iron",2832037912.3954,365963410.012933,4161789.19537497,1432778.12075418,680.485670812607,0.0014695386587727
2014,"Taiwan","Vitamin A, RAE",39734658892.7951,29042668763.0187,58732113.0470341,20028650.3037147,676.540598172837,0.00147810789581696
2014,"Taiwan","Protein",23016529148.6774,3317134534.44031,34903214.0435216,11624998.3875967,659.438672896358,0.00151644124177286
2014,"Korea (South)","Vitamin A, RAE",1621277495175.37,1022703760111.43,2484167085.43083,808645941.508698,652.644302665413,0.00153222819216529
2014,"Iceland","Zinc",1336668087.78916,58414098.4884148,2177110.03927671,632930.086718751,613.964413224258,0.00162875889621755
2015,"Taiwan","Protein",21768600583.8311,3076869571.49484,35773622.6383316,11009391.2580195,608.509817524209,0.00164335885995827
2015,"Hong Kong","Vitamin B12",10571086428.3499,899380546.097744,17859839.1686614,47464096.6747468,591.891468255711,0.00168949892612403
2015,"Taiwan","Vitamin A, RAE",34693859144.7094,27924078325.8321,58622971.9759885,17517982.3365646,591.813379214546,0.00168972185341129
2014,"Mauritania","Calcium",12107753222.5644,962211733.377655,21203493.8754368,6471562.04405435,571.026326778658,0.00175123274200214
2014,"Mauritania","Vitamin B12",312515761.404153,24556187.792773,553026.712089628,133902.115689148,565.100662539976,0.00176959622645861
2015,"Greenland","Calcium",14001700393.2766,2699164648.82596,25103391.3259878,63988656.2395952,557.761308480324,0.00179288162300931
2014,"Hong Kong","Vitamin B12",10762979907.0628,862789920.553066,19778055.7516472,53674148.761356,544.187964793577,0.00183760035997732
2015,"Hong Kong","Zinc",4492333397.53703,389073630.390556,8434354.61216558,23004334.0233805,532.623253835848,0.00187749970133335
2015,"Iceland","Zinc",1047035378.27392,20016286.8125654,2026736.65908221,519406.466066417,516.611456935931,0.00193569071412216
2015,"Mauritania","Vitamin B12",423778441.761899,40419352.6303894,841990.170594091,145587.752382788,503.305687598336,0.00198686409599657
2014,"Hong Kong","Zinc",4669599178.92707,373244460.434969,9385658.36844595,25987310.4272282,497.524946638373,0.00200994946435691
2015,"Hong Kong","Protein",72483039300.923,7774833268.90705,147730394.432072,410238950.139147,490.644051818678,0.00203813741610295
2015,"Hong Kong","Iron",7775135241.44082,939016252.268581,16311164.4619435,45563770.5958062,476.675669574752,0.00209786247511251
2014,"Hong Kong","Protein",76629303030.5808,7458519986.33803,165835397.092739,466099542.190743,462.080498940332,0.00216412508706438
2014,"Viet Nam","Vitamin A, RAE",49162596957134.7,136896359731.136,106600369885.199,50153943818.5216,461.185988473394,0.00216832259650857
2015,"Japan","Vitamin A, RAE",1268891431463.38,229013151046.996,2771293852.28602,2757318296.52822,457.869680769031,0.00218402755631344
2014,"Hong Kong","Iron",8402040709.94259,900813077.632209,18457603.104579,52026771.8854196,455.207572854257,0.00219680000868564
2015,"Viet Nam","Vitamin A, RAE",51197647342353.3,142364776146.229,112581716413.142,50332347201.3837,454.759875524308,0.00219896269178776
2015,"Hong Kong","DHA+EPA",2422721536.78025,329599849.449421,5405911.43553429,15282640.7032423,448.161529405596,0.00223133833313697
2014,"Greenland","Calcium",9338731816.64783,3819409982.81893,21693934.8993371,56375387.3829371,430.476622151807,0.00232300652007846
2014,"Hong Kong","DHA+EPA",2635463987.03133,316190325.835514,6139184.45681829,17492228.6622134,429.285682091591,0.00232945108983775
2015,"Hong Kong","Calcium",433612612413.239,51044676345.4715,1015030324.89474,2894606660.16392,427.191781150189,0.00234086900573686
2014,"Hong Kong","Calcium",470117110937.965,48967961826.4502,1145121640.27338,3288073763.49504,410.539015598143,0.00243582208269056
2014,"Japan","Vitamin A, RAE",1279062246322.51,236720495506.173,3121978883.89091,3096033794.45571,409.695995358054,0.00244083420714437
2015,"Greenland","Vitamin A, RAE",5207399068.46183,617052847.714781,12851219.2301317,34074312.534628,405.206616991815,0.00246787677709666
2015,"Peru","Calcium",104959605965.1,199599518.70917,261255409.922048,52490920.0346712,401.750937890309,0.0024891043322792
2015,"Iceland","Vitamin B12",3392295244.40743,95885441.0187195,8475503.8041421,1667049.4555059,400.247032247165,0.00249845700138126
2015,"Mauritania","Calcium",11932841913.6489,1568210401.11172,31040524.4815068,6562474.18236419,384.427844341295,0.00260126839072614
2015,"Iceland","Vitamin A, RAE",16978988063.7208,588648619.127192,44976250.4369795,8278984.49756194,377.510083627617,0.00264893586521101
2014,"Greenland","Vitamin A, RAE",4326055335.52079,957761193.207931,11540472.9252804,30469177.7606518,374.859450174195,0.00266766650683424
2015,"Greenland","Vitamin B12",1034647463.83732,184035813.916357,3003115.2450767,8023302.65123088,344.524728291238,0.0029025492740674
2014,"Iceland","Iron",1221645371.98445,62421900.1962667,3650401.95577251,524301.497480991,334.660507742885,0.002988102799295
2014,"Greenland","Vitamin B12",892231133.435619,169768393.411792,2678673.90382548,7156138.34625948,333.086880101904,0.00300221972025455
2015,"Korea (South)","Vitamin A, RAE",1307120608593.21,1001726090143.61,4054935505.17934,651397074.684447,322.352995978267,0.00310218925363244
2015,"India","Vitamin A, RAE",24374864109701.4,52285059857.8674,76030844829.3169,15713642096.0365,320.591783037805,0.00311923153651782
2015,"Greenland","Zinc",422504878.949247,78720310.571928,1347313.09605686,3640546.66788498,313.59071635671,0.003188869911769
2014,"Greenland","Zinc",358857690.044531,72959202.6912968,1199375.53442494,3244691.96294494,299.203777086041,0.00334220379748894
2014,"Taiwan","Vitamin B12",2660089192.79715,1453398759.29597,8897865.00343007,1376721.93003943,298.958142405139,0.00334494987142659
2014,"Peru","Calcium",98017235811.4538,214694858.83653,347375316.097628,48998482.7508654,282.165229563711,0.00354402277540085
2015,"Taiwan","Vitamin B12",2615711141.69982,1280920659.857,9359853.77009196,1357977.71603721,279.460684530986,0.00357832087070954
2014,"Indonesia","Protein",391217197832.17,30807483925.5316,1741180462.2901,21719132107.8282,224.685037711495,0.00445067464298198
2015,"Iceland","Iron",813058740.197734,19384778.6851497,3641879.52877773,395661.595167152,223.252508429517,0.00447923298615797
2015,"Indonesia","Protein",411992384466.312,40621531936.5807,1895498211.73201,22689198600.2771,217.353085281918,0.00460080885763801
2014,"Indonesia","Vitamin B12",62547678163.8307,8271966855.87585,288668947.686902,2828448247.05002,216.676156770667,0.0046151824681772
2015,"Japan","Vitamin B12",30193403513.4265,4374335828.61892,139926216.159258,138854993.357518,215.780890401994,0.00463433067746187
2014,"Cambodia","Vitamin A, RAE",1108608933152.47,1386447280.43336,5231051607.04419,554079050.200294,211.928502418061,0.00471857248359802
2015,"Indonesia","Vitamin B12",66109475293.0215,9286881717.69286,314419734.386032,2983432618.91775,210.258670379305,0.00475604643649656
2014,"Japan","Vitamin B12",32756635833.304,4560969929.81978,161579545.021782,159590860.501622,202.727615236745,0.0049327270921241
2015,"Iceland","DHA+EPA",782214069.481543,23292149.9966666,3894214.7174397,375486.840566935,200.865675428349,0.00497845138482464
2015,"Japan","Zinc",11919670329.4856,1704075339.74065,60287430.4663895,59834111.6781035,197.714021600753,0.00505781022460468
2014,"Indonesia","Calcium",4644215036790.84,419495084427.502,24197007548.4321,195311826305.803,191.933445798829,0.00521013935761946
2014,"Japan","Zinc",13108274847.4837,1784791822.52608,69738911.5944289,68897342.4498049,187.962136887305,0.00532022042609338
2015,"Indonesia","Calcium",4903999650682.93,457366055821.127,26364007072.7149,208552441330.021,186.011164280041,0.00537602140102997
2014,"India","Vitamin A, RAE",17487643033740.3,56119182207.3705,94636357749.9437,12007539080.0422,184.787786105924,0.00541161307829501
2014,"Myanmar","Vitamin A, RAE",2248258754411.51,100678462620.053,12681028122.8674,10320464862.0258,177.293097423015,0.00564037751348006
2015,"Myanmar","Vitamin A, RAE",2226142752688.31,96224448656.0695,12556285524.0597,10218942998.3947,177.293097423015,0.00564037751348006
2014,"Indonesia","Iron",44605438478.0744,3940774664.54261,274694924.881358,2260303792.87326,162.381734927719,0.00615832809302802
2015,"Peru","Protein",18217995634.6877,59574149.8271702,113726155.25319,9097359.38021609,160.191783447956,0.00624251742802329
2014,"Taiwan","Calcium",147951296330.982,14406303644.0842,934414360.987017,78982301.4391472,158.335854528928,0.00631568890681862
2015,"Indonesia","Iron",46956912121.9591,4526105378.85328,299374863.63481,2409130715.79566,156.84988229085,0.00637552279539287
2015,"Cambodia","Vitamin A, RAE",772725248999.117,324944974.94434,5065028305.22618,385968749.990343,152.560894516978,0.00655475967918316
2014,"Indonesia","Vitamin A, RAE",722300252829.673,60106680799.0095,5113480257.5381,37496462466.1359,141.254139343725,0.00707943855412704
2015,"Peru","Vitamin A, RAE",7651888018.77818,23228669.911006,55013112.4974245,3819617.87457509,139.092075896204,0.00718948217255913
2014,"Korea (South)","Vitamin B12",33784638757.9537,3646796310.91029,243688964.269263,16496557.076169,138.638361647856,0.0072130108010077
2015,"Indonesia","Vitamin A, RAE",764174413084.679,68209653359.9437,5576985706.99856,40302291016.0761,137.022838721949,0.00729805344369803
2015,"Taiwan","Calcium",132399565989.197,14359295808.7685,980925679.570599,71611776.2767517,134.974105323815,0.00740882851270554
2015,"Ukraine","Iron",900806555.82545,692220380.0694,6756036.80471744,447696.804717443,133.333577341742,0.00749998627455212
2014,"Ukraine","Iron",787578966.26754,770220454.39674,6352679.94307685,391199.943076847,123.97586110502,0.0080660863420251
2014,"Peru","Protein",18660442141.422,62186170.0606535,158850694.118305,9309894.30936926,117.471580750692,0.00851269722948805
2014,"Peru","Vitamin A, RAE",8205080152.80375,22880608.7642221,77260479.2255403,4092131.3817055,106.200223387837,0.00941617605028998
2015,"Ukraine","Zinc",637777660.736641,466098121.819758,6087779.41978811,316319.419788109,104.763595517861,0.0095453004935241
2014,"France","Iron",2269190092.38957,1300057338.78706,22475394.6818166,22475394.6818166,100.963303404208,0.00990458875930876
2014,"France","Protein",20672270593.1505,8880426755.61214,205815182.529867,205815182.529867,100.440940940548,0.00995609948130524
2015,"Morocco","Vitamin A, RAE",11257802856096.8,79091037564.5732,113616802463.702,7239666693.00151,99.0857215832438,0.0100922714597166
2015,"France","Iron",1695569523.38613,1622157596.42056,17231919.6486465,17231919.6486465,98.3970189020298,0.0101629095185868
2015,"France","Calcium",82086419961.4673,147573115619.037,841808269.053546,841808269.053546,97.5120142900924,0.0102551465814772
2014,"France","Zinc",1229599204.91434,822056948.464884,12662048.3719449,12662048.3719449,97.1090276071558,0.0102977037731795
2015,"France","Vitamin B12",2606206832.14048,2139149230.41258,27008638.2501816,27008638.2501816,96.4953067236908,0.0103631983145403
2015,"France","Zinc",838527124.950816,776663988.079738,8729903.15410095,8729903.15410095,96.0522826140299,0.0104109967278793
2014,"France","DHA+EPA",1296755208.29852,925669469.705398,13515633.0354048,13515633.0354048,95.9448369825974,0.010422655678506
2015,"France","Protein",14017801165.7063,13396440246.4917,146471885.345345,146471885.345345,95.7030158562901,0.0104489915082888
2015,"France","Vitamin A, RAE",31119375222.8789,631965047825.344,326865476.11715,326865476.11715,95.2054514675192,0.0105036002097124
2014,"France","Vitamin B12",5532938824.63156,2089348372.24334,58266415.8777542,58266415.8777542,94.9593130327416,0.010530825972332
2014,"France","Calcium",70470323906.4645,47052757412.7365,749217830.844934,749217830.844934,94.0585247777556,0.0106316785465521
2015,"France","DHA+EPA",789581085.074688,904420172.182835,8413283.30846116,8413283.30846116,93.8493399218607,0.0106553759550425
2014,"Ukraine","Zinc",532991997.031148,501500113.292108,5718152.97148706,264032.971487061,93.2105173976377,0.0107284030592168
2015,"Japan","Protein",135098192745.961,18539882610.9412,1545888208.4719,1543195963.08607,87.3919549975125,0.0114427008759383
2015,"Korea (South)","Vitamin B12",33229787952.0206,2112339318.86638,381962732.139735,16205605.6211304,86.9974611550949,0.0114945883100801
2015,"Japan","DHA+EPA",4783294989.4927,959844994.282492,55482844.5340553,55117803.4542144,86.2121441260411,0.0115992939293797
2015,"Peru","DHA+EPA",341837460.519256,1304448.61177339,4024894.14679988,170325.13990298,84.9307952088741,0.0117742922050907
2014,"Japan","Protein",149797466822.442,19805160935.776,1787518508.61106,1782520457.11834,83.8019109177437,0.0119329021146255
2014,"Indonesia","Zinc",22423596380.6888,1896384813.28861,270862816.065504,2773447587.96511,82.7858053992394,0.0120793654803193
2015,"Indonesia","Zinc",23557539173.8157,2096811238.72885,295610421.891717,2928300824.52412,79.6911659036327,0.0125484423356192
2014,"Japan","DHA+EPA",4983358133.72162,1180038379.54611,64184025.6319644,63506340.7063608,77.6417197995112,0.0128796734871694
2015,"Peru","Vitamin B12",1227413757.86896,3911204.34072794,16270401.2774353,611214.686916655,75.4384441378963,0.0132558407245524
2014,"Morocco","Vitamin A, RAE",8154937570213.11,74271114242.1032,112825622289.949,5697874866.4968,72.2791277787583,0.0138352527310641
2014,"Peru","DHA+EPA",364261567.60845,1298042.73374152,5690366.36767122,181220.177076599,64.0137284794062,0.0156216490392637
2014,"Peru","Vitamin B12",1253203406.70111,4042986.95060661,23003695.3447863,622788.945495695,54.4783517568685,0.018355915106663
2015,"China","Vitamin A, RAE",70404699713599.8,908014922247.724,1374259993186.26,1707359859809.62,51.2309898146455,0.0195194354748564
2015,"Peru","Iron",1437486001.64411,2850334.93908894,31913961.1545365,713272.783491068,45.0425440666356,0.0222012326506382
2014,"China","Vitamin A, RAE",66152068061362.2,893402490595.088,1551915866015.05,1930049025252.1,42.626065954996,0.0234598238799655
2015,"Japan","Iron",16676501607.7695,2241780794.31806,505912813.570656,505199847.401286,32.9631927882381,0.0303368671361477
2014,"Peru","Iron",1441522487.18721,3189325.38536314,45306247.7999037,712636.120954032,31.8173002000459,0.0314294422755126
2015,"Peru","Zinc",923215451.07611,1566035.72247786,29087104.6674365,456389.954098823,31.7396819529331,0.0315063018426872
2014,"Japan","Iron",17051993362.0566,2419967888.52015,584818875.87632,583495281.212241,29.1577342412299,0.0342962176596689
2014,"Ukraine","Vitamin A, RAE",11231912503.5636,984658287296.32,395385658.840855,5426403.02690172,28.4074858367194,0.0352019888612389
2015,"Ukraine","Calcium",99628319271.4446,18119275497.3118,3636137838.66653,48068193.0058979,27.3994891535743,0.0364970308167059
2014,"Korea (South)","Protein",149360048928.938,28675236157.4083,5531759669.12543,63914120.3331352,27.0004587803344,0.0370364077194252
2015,"Denmark","DHA+EPA",1484878028.68824,28109804.3596743,55252379.5989043,708937.79447447,26.8744629546721,0.0372100458969785
2014,"Ukraine","Protein",7199235881.06005,5222668880.27217,290498478.038569,3459558.03856859,24.782353180192,0.0403512932258297
2014,"Cambodia","DHA+EPA",519756988.357201,32817229.3721014,20991511.9588718,256679.368114923,24.7603407213138,0.0403871663663818
2014,"Malaysia","Calcium",1880020930993.38,34568308459.6155,76157902069.6153,43564242462.4692,24.6858287833989,0.0405090713694205
2015,"Malaysia","Calcium",1918903612727.01,36056150176.8197,78499684443.8613,44899696367.1603,24.4447302727606,0.0409086125656427
2015,"Denmark","Vitamin A, RAE",55160729458.8596,390509342.807671,2296009376.98864,28250309.8299632,24.0246098346543,0.041623985025453
2015,"Denmark","Calcium",222226020638.443,1299530183.92835,9323962977.02756,111934650.572696,23.8338591847657,0.0419571162289651
2015,"Korea (South)","Protein",135166597890.214,12779948057.2093,5681998458.34994,57159885.6656525,23.7885664491129,0.0420370013526937
2015,"Cambodia","DHA+EPA",493956121.120269,7447515.57304918,20988094.4836871,243764.436655618,23.5350627711436,0.042489795320457
2015,"Ukraine","Vitamin A, RAE",9638797935.40163,981799600130.873,417266157.543849,4617692.42757024,23.099879444186,0.0432902692161751
2015,"Japan","Calcium",627551467581.536,71692592038.4801,27342419991.6396,27229054823.6144,22.9515700429377,0.0435700040619968
2015,"Ukraine","Protein",7030865104.90249,4679854670.27171,307106789.552003,3366929.55200325,22.8938771271025,0.0436798011297164
2014,"Ukraine","Calcium",76876098130.6037,20506405362.9014,3427561391.44923,36779437.525866,22.4288026823931,0.0445855275540416
2014,"Peru","Zinc",878288759.753765,1642839.13116541,41351940.5824709,431466.045690964,21.2393601698604,0.0470823975864888
2015,"Denmark","Vitamin B12",4771169232.55902,98118640.4068338,231149043.841209,2386844.21173784,20.6410943920523,0.0484470436017697
2014,"Japan","Calcium",635084670169.751,77632533125.4738,31674433331.917,31463975195.2802,20.050387753261,0.0498743471849994
2015,"Denmark","Zinc",1854851205.91916,34895724.7705414,93593457.9405497,933829.892418496,19.8181715552957,0.0504587417264933
2014,"Korea (South)","Zinc",10818760854.6474,1426839717.65001,583190013.838182,4273648.1553232,18.551004986257,0.0539054353519294
2014,"Korea (South)","DHA+EPA",9851838112.34582,2329825202.58886,555671658.094925,3840452.37773187,17.7296033886667,0.0564028409478822
2014,"Thailand","Iron",13401764741.1694,365160424.473855,765212779.178195,677074242.447824,17.5137753914176,0.057097911652449
2014,"Malaysia","Zinc",7844917340.46972,250823565.369329,464250022.581298,264778602.636051,16.8980440686913,0.05917844668501
2015,"Malaysia","Zinc",8014506562.75053,259057405.508471,482133164.334759,274949247.44887,16.6230144607638,0.0601575606133503
2015,"Korea (South)","DHA+EPA",9255981985.36079,1225113975.89963,579574155.297096,3583876.9868839,15.970315275042,0.0626161714892863
2015,"Thailand","Iron",10109274402.3741,345811943.38618,634443002.807553,574358132.331793,15.9340939337944,0.0627585104088734
2015,"Korea (South)","Zinc",9777624356.23287,855058260.962194,616736589.551332,3796228.98858261,15.8538094250999,0.0630763227427719
2014,"Myanmar","Iron",12135185797.7577,599803813.527466,780469008.894355,622278888.961021,15.5485812498165,0.0643145495999385
2015,"Myanmar","Iron",12015812620.8544,573268500.099171,772791576.787511,616157564.645673,15.5485812498165,0.0643145495999386
2014,"Thailand","Zinc",13704027359.9281,223411485.722009,883558588.428939,812771879.570955,15.5100380884705,0.0644743742275756
2014,"Malaysia","Vitamin B12",14982513282.0152,346583708.846801,968797898.881027,552239439.763893,15.4650555077795,0.0646619082289724
2014,"Myanmar","Zinc",6055857061.30009,299579578.598326,393467302.524805,313710660.723164,15.391004595403,0.0649730167905143
2015,"Myanmar","Zinc",5996285917.6582,286326181.678303,389596785.608731,310624705.648142,15.391004595403,0.0649730167905143
2015,"Malaysia","Vitamin B12",15336759305.0306,365927919.242926,1004831736.57709,572735612.557944,15.2630124495017,0.0655178657102286
2014,"Thailand","Vitamin B12",26329594155.5739,561495053.590769,1786862835.32357,1733350442.30036,14.7350952938736,0.0678651871641286
2014,"Malaysia","Iron",9129056200.40053,286075596.846751,621031645.530015,353900762.310869,14.6998245034831,0.0680280230395304
2015,"Malaysia","Iron",9344447726.559,301712623.946509,648392758.466574,369452235.517779,14.4117089596409,0.0693880235023091
2014,"Denmark","Calcium",223895640028.23,41046336284.8577,15632612514.7551,112468441.625833,14.3223431027221,0.0698209778126276
2014,"Denmark","DHA+EPA",1386936871.42705,63989713.3678252,100783327.469279,677802.878293258,13.761570551933,0.0726661245695925
2014,"Malaysia","Vitamin A, RAE",144146269200.512,3650504476.42227,10484524820.981,5972542461.71126,13.7484789880085,0.0727353186394075
2014,"Malaysia","Protein",114429877060.467,2503320424.21457,8363731052.54493,4764304464.77216,13.6816782296757,0.0730904486432804
2015,"Malaysia","Protein",117123197455.428,2696474588.18917,8647970548.00818,4925958974.25259,13.5434315837725,0.0738365305583396
2015,"Denmark","Protein",37412503514.3802,991456581.927586,2771403171.86328,19557068.2146569,13.4994806581054,0.0740769237962928
2014,"Myanmar","Vitamin B12",14127326851.5371,709353339.151399,1046652779.93081,834291471.033385,13.4976251173489,0.0740871072730175
2015,"Myanmar","Vitamin B12",13988357089.1021,677971556.039531,1036356912.23359,826084590.23071,13.4976251173488,0.0740871072730176
2015,"Malaysia","Vitamin A, RAE",147395440954.507,3861121324.62723,11037113465.9379,6286383299.99178,13.3545280121828,0.074880969143031
2015,"Thailand","Zinc",9543419358.9825,206220955.617176,723082538.48591,675286417.751792,13.1982434245554,0.075767658455177
2015,"Thailand","Vitamin B12",20493982680.2723,526903081.184921,1570627903.43511,1538867904.32139,13.0482736461322,0.0766384908164784
2014,"Korea (South)","Iron",18515578194.0225,3405436125.55489,1520914243.60112,6262786.44216513,12.1739790865411,0.0821424115230778
2014,"Denmark","Vitamin A, RAE",53456000760.7755,2519224807.92408,4410338667.38665,27182588.1152774,12.1206113163302,0.0825040894309257
2014,"Faeroe Isl. (Denmark)","Zinc",446349511.417263,2663380.32008909,39095632.0303259,87645.9955701554,11.416863936898,0.0875897274003689
2015,"Korea (South)","Iron",16929449402.2984,1698380490.52865,1556388702.24418,5572340.07449952,10.877391603966,0.0919338051261655
2014,"Malaysia","DHA+EPA",2281168965.85547,80369040.7402933,211161729.44851,120154045.184857,10.8029469725087,0.0925673339455243
2014,"Faeroe Isl. (Denmark)","DHA+EPA",330787678.035138,3299729.23635976,30959958.4647839,50558.3100855457,10.6843708595862,0.0935946545792895
2015,"Malaysia","DHA+EPA",2333780571.30331,84608174.5011977,219546804.798209,124917037.630053,10.6299910556582,0.0940734563899477
2014,"Ukraine","Vitamin B12",1108967563.75004,1379402701.53073,104348381.520729,503064.187395747,10.627549249815,0.0940950708854542
2014,"Myanmar","Protein",100928534663.399,5267254960.00339,9989408252.34032,7959134225.46997,10.1035548967331,0.0989750647391781
2015,"Myanmar","Protein",99935706038.9554,5034231664.52207,9891142974.96109,7880840645.64945,10.1035548967331,0.0989750647391783
2014,"Cambodia","Protein",20619821637.0232,790978939.906988,2041697326.73543,9981272.74892947,10.0993528115126,0.0990162457598337
2014,"Denmark","Vitamin B12",4590732256.20227,366446521.736876,464424089.751504,2247559.48313797,9.88478495734062,0.101165579657591
2014,"Denmark","Zinc",1774523621.18075,184957519.3871,180323035.904544,894292.418257182,9.84080382342341,0.101617715172796
2015,"Cambodia","Protein",19946751406.5911,192545600.795634,2042314943.85741,9644241.49439609,9.76673625514231,0.102388348971079
2015,"Ukraine","Vitamin B12",1056325593.85307,1319777152.23271,110361098.12038,473692.787046916,9.5715393543914,0.104476402694954
2015,"India","DHA+EPA",13651786800.0973,1592624358.15071,1435864381.69339,164849412.799673,9.50771324517226,0.105177761909024
2014,"Faeroe Isl. (Denmark)","Iron",781974919.748267,4680723.36396935,84240246.3848518,63745.5247072578,9.2826760759437,0.107727555267336
2014,"Cambodia","Iron",2457039546.89979,93056053.3488645,265686725.230485,1185621.8781026,9.24788223712833,0.108132864839607
2014,"India","DHA+EPA",12183795069.7619,1532520025.69198,1355020600.038,154939649.651166,8.99159397976697,0.111214986158207
2015,"Cambodia","Iron",2348083465.40979,20778656.0039095,265755070.083169,1131068.80129254,8.83551709728416,0.113179567080163
2015,"Cambodia","Calcium",186341562384.254,1660891662.03512,21854722847.443,89632899.0998362,8.52637499386342,0.117283136235471
2014,"Cambodia","Calcium",179828753635.633,5589704095.83017,21841286582.513,86374933.1427308,8.23343226399544,0.121456030478683
